Unnamed: 0,x0,x1,x2,x3,x4,x5,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
986,0.225,-1.54,0.141,-1.385,-0.413,-0.368,0.0,1.275,-3.527,-2.791,-1.625,0.353,0.896,-1.373,-0.474,5.832,-0.451,-3.799,0.192,-4.332,0.801
987,0.13,-1.201,0.244,-1.316,-0.713,-0.079,0.0,1.372,-3.941,-2.09,-1.305,0.37,0.648,-1.58,-0.574,6.141,-0.444,-3.988,0.257,-3.473,1.072
988,-0.149,-1.083,0.42,-1.14,-0.611,-0.296,0.0,1.589,-3.215,-1.956,-1.534,0.914,1.313,-1.006,-0.089,5.707,-0.861,-3.484,0.432,-3.305,0.672
989,-0.006,-1.421,0.307,-1.212,-0.485,-0.057,0.0,1.716,-3.833,-2.299,-1.902,0.889,1.193,-1.451,-0.381,6.569,-0.737,-4.076,0.299,-3.926,0.949
990,0.095,-1.288,0.173,-1.291,-0.629,-0.088,0.0,2.276,-3.203,-2.232,-1.627,0.871,1.309,-0.888,-0.422,5.908,-0.343,-4.024,0.303,-4.209,0.865
991,0.083,-1.358,0.334,-1.232,-0.596,-0.289,0.0,1.461,-3.304,-2.645,-1.611,0.757,1.06,-1.316,-0.507,5.415,-0.471,-3.496,0.165,-4.031,0.872
992,0.012,-1.261,0.285,-1.375,-0.613,-0.334,0.0,1.286,-3.1,-2.265,-1.004,0.346,0.91,-1.086,-0.358,5.123,-0.379,-3.376,0.04,-3.872,0.823
993,-0.262,-1.063,0.649,-1.419,-0.438,-0.007,0.0,2.011,-3.654,-2.063,-2.146,1.58,1.435,-1.277,-0.371,6.585,-0.492,-4.108,0.228,-3.905,1.046
994,0.226,-1.368,-0.036,-1.249,-0.82,-0.383,0.0,0.979,-3.08,-1.842,-0.967,-0.043,0.876,-1.184,-0.465,4.882,-0.527,-2.894,0.366,-3.261,0.733
995,-0.047,-1.215,0.294,-1.341,-0.203,-0.364,0.0,1.339,-3.647,-2.436,-1.782,0.464,1.12,-1.49,-0.246,6.151,-0.693,-3.661,0.199,-4.056,0.902
996,0.272,-1.479,0.396,-1.476,-0.91,-0.041,0.0,1.505,-4.598,-2.029,-1.574,0.488,0.415,-1.676,-0.419,7.2,-0.841,-4.647,0.11,-3.761,1.473
997,0.213,-1.379,0.082,-1.161,-0.567,-0.494,0.0,1.59,-3.022,-2.119,-1.405,0.48,1.256,-0.795,-0.237,5.274,-0.662,-3.339,0.404,-3.804,0.719
998,-0.212,-1.212,0.103,-1.487,-0.734,-0.087,0.0,1.614,-4.392,-2.308,-1.441,0.305,0.624,-1.633,-0.389,7.272,-0.415,-4.83,0.154,-3.936,1.173
999,-0.052,-1.148,0.014,-0.995,-0.677,-0.465,0.0,1.748,-3.656,-2.602,-1.801,0.758,1.43,-1.446,-0.19,6.15,-0.496,-3.656,0.167,-3.891,0.893
