Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,y,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
986,-0.361,0.227,0.063,-3.495,1.438,-2.133,-1.989,-0.984,0.0,1.182,0.292,-0.425,-0.434,-4.482,7.598,-0.521,-0.055,0.19,0.35,-0.439,-1.62
987,0.096,-0.172,0.099,-3.538,1.647,-2.195,-1.831,-0.607,0.0,0.979,0.489,-0.218,-0.26,-4.815,7.873,-0.472,-0.216,-0.003,-0.061,-0.119,-1.616
988,-0.514,0.183,0.069,-3.908,1.535,-2.447,-2.071,-0.837,0.0,1.172,0.333,-0.366,-0.261,-4.073,7.985,-0.617,-0.578,0.146,0.259,-0.097,-1.838
989,-0.997,0.061,0.813,-4.193,1.637,-2.346,-1.802,-0.672,0.0,1.289,-0.04,-0.387,-0.463,-4.313,8.012,-0.374,-0.383,0.269,0.35,-0.518,-1.884
990,-0.237,0.283,0.394,-3.773,1.252,-2.55,-1.773,-0.876,0.0,1.176,0.354,-0.49,-0.17,-4.326,8.409,-0.609,-0.514,0.323,0.012,-0.03,-1.99
991,-0.615,0.252,0.188,-3.893,1.431,-2.208,-2.165,-1.072,0.0,1.152,0.161,-0.44,-0.212,-4.21,7.56,-0.722,-0.366,0.235,0.298,-0.319,-2.003
992,-0.722,0.4,0.445,-4.143,1.446,-2.706,-2.21,-1.143,0.0,1.289,-0.08,-0.612,-0.396,-4.921,9.041,-0.922,-0.422,0.283,0.15,-0.463,-2.19
993,-0.708,0.006,0.46,-4.578,1.769,-2.649,-1.911,-0.686,0.0,1.274,0.163,-0.255,-0.411,-4.455,8.431,-0.448,-0.333,-0.037,0.085,-0.244,-1.88
994,-0.199,-0.032,0.081,-4.098,1.638,-2.777,-1.984,-0.588,0.0,1.395,-0.157,-0.234,-0.252,-3.307,7.152,-0.504,-0.394,0.05,0.265,-0.204,-1.94
995,-0.402,0.131,0.021,-3.84,1.378,-2.325,-1.997,-0.807,0.0,1.2,0.238,-0.305,-0.404,-3.926,7.218,-0.628,-0.291,0.105,0.279,-0.309,-1.815
996,-0.403,0.015,0.537,-4.381,1.661,-2.846,-1.69,-0.447,0.0,1.283,0.295,-0.635,-0.382,-4.2,8.286,-0.527,-0.215,0.162,0.321,-0.388,-1.863
997,-0.611,0.158,0.267,-3.636,1.607,-1.882,-2.096,-0.909,0.0,1.223,0.351,-0.467,-0.452,-5.203,8.363,-0.37,-0.398,0.267,0.194,-0.343,-1.782
998,-0.151,0.015,-0.086,-4.127,1.747,-2.562,-2.007,-0.736,0.0,1.224,0.22,-0.152,-0.474,-4.478,8.255,-0.45,-0.129,0.017,0.256,-0.072,-1.821
999,-0.167,0.241,-0.086,-3.804,1.731,-2.791,-2.23,-0.917,0.0,1.295,0.409,-0.62,-0.095,-4.437,8.37,-0.66,-0.196,0.256,0.247,-0.223,-1.869
